4,https://www.ndtv.com/india-news/bjp-lawmaker-akash-vijayvargiya-who-hit-civic-official-with-cricket-bat-in-madhya-pradeshs-indore-is-2064136,6,12,1,0
,,,,,
4,https://www.ndtv.com/business/budget-2019-economy-can-get-to-virtuous-cycle-with-private-investments-krishnamurthy-subramanian-2064255,7,38,21,0
,,,,,
4,https://www.ndtv.com/education/du-cut-off-2019-du-2nd-cut-off-for-ba-programme-complete-list-here-2063846,1,3,3,0
,,,,,
4,https://www.ndtv.com/india-news/economic-survey-2019-p-chidambaram-says-government-is-pessimistic-about-economy-2064151,1,3,3,0
,,,,,
4,https://www.ndtv.com/india-news/hd-deve-gowda-names-lawmaker-hk-kumaraswamy-karnataka-jds-president-2064147,1,0,0,0
,,,,,
4,https://www.ndtv.com/cities/kalyan-3-arrested-on-culpable-homicide-charges-in-wall-collapse-case-near-mumbai-2064072,2,1,0,0
,,,,,
4,https://www.ndtv.com/entertainment/inside-ravi-dubey-and-sargun-mehtas-dreamy-vacation-in-maldives-2064331,1,5,0,0
,,,,,
4,https://www.ndtv.com/india-news/centre-plans-to-use-artificial-intelligence-to-help-farmers-2063716,1,3,0,0
,,,,,
4,https://www.ndtv.com/cities/mathura-woman-commits-suicide-after-failing-college-exam-police-2064369,0,0,0,0
,,,,,
4,https://www.ndtv.com/education/5-new-medical-colleges-to-be-opened-in-up-this-month-minister-2063850,0,0,0,0
,,,,,
5,https://www.ndtv.com/business/union-budget-2019-as-nirmala-sitharaman-presents-budget-heres-what-has-got-cheaper-expensive-2064613,21,129,85,0
,,,,,
5,https://www.ndtv.com/business/aadhaar-for-nris-on-arrival-without-waiting-nirmala-sitharaman-in-budget-2064549,21,182,96,0
,,,,,
5,https://www.ndtv.com/business/budget-2019-india-to-become-3-trillion-economy-this-year-nirmala-sitharaman-2064501,18,74,20,0
,,,,,
5,https://www.ndtv.com/india-news/in-viral-video-rahul-gandhi-seen-watching-movie-in-delhi-theatre-2064961,48,365,247,0
,,,,,
5,https://www.ndtv.com/india-news/haryana-makes-sit-ups-in-schools-compulsory-calls-it-super-brain-yoga-2064410,18,93,59,0
,,,,,
5,https://www.ndtv.com/india-news/maharashtra-minister-tanaji-sawant-blames-crabs-for-dam-burst-that-killed-18-2064467,33,156,16,0
,,,,,
5,https://www.ndtv.com/business/union-budget-2019-tax-for-wealthy-focus-on-poor-nirmala-sitharamans-budget-in-10-points-2065003,7,6,0,0
,,,,,
5,https://www.ndtv.com/india-news/top-court-to-hear-case-against-lic-for-duping-5-crore-policy-holders-2064386,7,38,11,0
,,,,,
5,https://www.ndtv.com/delhi-news/delhi-school-principal-allegedly-drugs-rapes-teacher-on-campus-arrested-2065047,8,100,49,0
,,,,,
5,https://www.ndtv.com/india-news/congress-slams-union-budget-2019-says-it-is-old-wine-in-new-bottle-2064803,6,10,18,0
,,,,,
